BETHABARA GROUP|Location is: BETHABARA GROUP|6|20:00:00|21:00:00|, , NC  USA, NC 
CLEMMONS GROUP|Location is: BETHABARA GROUP|6|20:00:00|21:00:00|, , NC  USA, NC 
GREEN LEVEL GROUP|Location is: Green Level Baptist Church|5|20:00:00|21:00:00|8509 Green Level Rd, APEX, NC 27523
Buddhism and Recovery Meeting|Location is: Back Solutions Chiropractic Center|4|19:00:00|20:00:00|141 Chatham Downs Drive, Suite 204, chapel hill, NC 27517
GREEN LEVEL GROUP|Location is: Green Level Baptist Church|3|20:00:00|21:00:00|8509 Green Level Church Rd, APEX, NC 27519
How It Works|Location is: ST MATTHEWS PARISH HOUSE|4|14:00:00|15:00:00|MANNS CHAPEL ROAD, , NC  USA, NC 
CARY TWELVE STEP GROUP|Location is: St. Paul_s Episcopal Church|7|20:00:00|21:00:00|112 Union Street, CARY, NC 27519
FOXHALL SPEAKER MEETING|Location is: Crosspointe Church|4|19:00:00|20:00:00|6911 Carpenter-Fire Station Rd., CARY, NC 27519
APEX GROUP|Location is: Masonic Lodge|6|20:00:00|21:00:00|408 E. Williams St, APEX, NC 27502
NO RESERVATIONS GROUP|Location is: Pleasant Grove Church|3|18:45:00|19:45:00|1528 Davis Dr., CARY, NC 27523
11th Step Spirituality|Location is: ST THOMAS MORE CATHOLIC CHURCH|7|08:30:00|09:30:00|, , NC 
Chapel Hill/Carrboro|Location is: BPW Club|6|20:00:00|21:00:00|175 BPW Club Rd, carrboro, NC 27514
Chapel Hill/Carrboro Group|Location is: BPW Club|1|20:00:00|21:00:00|175 BPW Club Road, carrboro, NC 27510
Chapel Hill/Carrboro group|Location is: BPW|3|07:00:00|08:00:00|175 BPW Club Road, carrboro, NC 27510
Chapel Hill/Carrboro group|Location is: BPW|2|07:00:00|08:00:00|175 BPW Club Road, carrboro, NC 27510
Chapel Hill/Carrboro group|Location is: BPW|1|07:00:00|08:00:00|175 BPW Club Road, carrboro, NC 27510
Chapel Hill/Carrboro group|Location is: BPW|6|12:00:00|13:00:00|175 BPW Club Road, carrboro, NC 27510
Chapel Hill/Carrboro group|Location is: BPW|5|12:00:00|13:00:00|175 BPW Club Road, carrboro, NC 27510
Chapel Hill/Carrboro group|Location is: BPW|4|12:00:00|13:00:00|175 BPW Club Road, carrboro, NC 27510
Chapel Hill/Carrboro group|Location is: BPW|3|12:00:00|13:00:00|175 BPW Club Road, carrboro, NC 27510
Chapel Hill/Carrboro group|Location is: BPW|2|12:00:00|13:00:00|175 BPW Club Road, carrboro, NC 27510
SOUTH POINT GROUP|Location is: Massey Chapel Methodist Church|3|19:30:00|20:30:00|7222 Fayetteville St., DURHAM, NC 27713
West Cary Noon Group|Location is: Westwood Baptist Church|5|12:00:00|13:00:00|200 Westhigh St., cary, NC 27513
Triangle|Location is: UNIVERSITY BAPTIST CHURCH|2|14:00:00|15:00:00|100 S COLUMBIA ST, CHAPEL HILL, NC 27514
Triangle|Location is: University Baptist Church|2|20:00:00|21:00:00|100 S. Columbia St, chapel hill, NC 27514
Mis Mejores Amigos|Location is: Mis Mejores Amigos|3|08:00:00|09:00:00|ROSEMARY ST, CHAPEL HILL, NC 
Mis Mejores Amigos|Location is: Mis Mejores Amigos|4|08:00:00|09:00:00|ROSEMARY ST, CHAPEL HILL, NC 
Mis Mejores Amigos|Location is: Mis Mejores Amigos|6|08:00:00|09:00:00|ROSEMARY ST, CHAPEL HILL, NC 
Mis Mejores Amigos|Location is: Mis Mejores Amigos|1|08:00:00|09:00:00|ROSEMARY ST, CHAPEL HILL, NC 
Young & Restless|Location is: Chapel of the Cross Church|5|20:00:00|21:00:00|304 E. Franklin St, chapel hill, NC 27514
Big Book Sister Circle|Location is: CARRBORO UNITED METHODIST CHURCH|3|19:00:00|20:00:00|200 HILLSBOROUGH ROAD, CARRBORO, NC 
