Noon Awakenings|Location is: Nazarene Community Center|2|12:00:00|13:00:00|3852 N Eagle Rd., meridian, OR 83713|42.4658542|-122.75762789999999
Women's Speaker Meeting|Location is: Church|4|19:00:00|20:00:00|1155 North St, Susanville, OR 96130|44.7033633|-118.7751778
Tuesday Nite Mens Stag|Location is: Redding Alano|3|19:30:00|20:30:00|1050 state st, redding, OR 96001|42.1686308|-121.7104521
BUCKLEY GROUP|Location is: COMMUNITY PRESBYTERIAN CHURCH|6|20:00:00|21:00:00|152 COTTAGE ST, BUCKLEY, OR 98321|45.7408082|-119.19625410000003
NEW FREEDOM GROUP|Location is: COMMUNITY PRESBYTERIAN CHURCH|5|19:00:00|20:00:00|152 S COTTAGE ST, BUCKLEY, OR 98321|45.7408082|-119.19625410000003
STRAIGHT SHOOTERS|Location is: SUMNER SPORTSMAN CLUB|2|19:00:00|20:00:00|15711 96TH ST E, SUMNER, OR 98372|45.5583867|-122.56395299999997
FRIED BREAD III|Location is: SUMNER SPORTSMAN CLUB|4|19:00:00|20:00:00|15711 96TH ST E, SUMNER, OR 98372|45.5583867|-122.56395299999997
BRAND NEW RECOVERY|Location is: Penn. Ave. Baptist Ch.|2|19:00:00|20:00:00|3000 Penn. Ave., Southeast, OR 98802|44.9197993|-122.97045679999997
LA LUZ|Location is: LA LUZ|1|20:00:00|21:00:00|8833 PACIFIC AVE, TACOMA, OR 98444|45.46410600000001|-122.64802900000001
LA LUZ|Location is: LA LUZ|2|20:00:00|21:00:00|8833 PACIFIC AVE, TACOMA, OR 98444|45.46410600000001|-122.64802900000001
LA LUZ|Location is: LA LUZ|3|20:00:00|21:00:00|8833 PACIFIC AVE, TACOMA, OR 98444|45.46410600000001|-122.64802900000001
LA LUZ|Location is: LA LUZ|4|20:00:00|21:00:00|8833 PACIFIC AVE, TACOMA, OR 98444|45.46410600000001|-122.64802900000001
LA LUZ|Location is: LA LUZ|5|20:00:00|21:00:00|8833 PACIFIC AVE, TACOMA, OR 98444|45.46410600000001|-122.64802900000001
LA LUZ|Location is: LA LUZ|6|20:00:00|21:00:00|8833 PACIFIC AVE, TACOMA, OR 98444|45.46410600000001|-122.64802900000001
LA LUZ|Location is: LA LUZ|7|20:00:00|21:00:00|8833 PACIFIC AVE, TACOMA, OR 98444|45.46410600000001|-122.64802900000001
LA LUZ 2|Location is: LA LUZ|7|12:30:00|13:30:00|8833 PACIFIC AVE, TACOMA, OR 98444|45.46410600000001|-122.64802900000001
TUES BIG BOOK THUMPERS|Location is: UNITED METHODIST CHURCH|3|17:30:00|18:30:00|6900 STEILCOOM BLVD, LAKEWOOD, OR 98499|44.046833|-124.071233
WED STEP STUDY|Location is: UNITED METHODIST CHURCH|4|17:30:00|18:30:00|6900 STEILCOOM BLVD, LAKEWOOD, OR 98499|44.046833|-124.071233
